Path,Family (abbr.),Family (in full),Instrument (abbr.),Instrument (in full),Technique (abbr.),Technique (in full),Pitch,Pitch ID (if applicable),Dynamics,Dynamics ID (if applicable),Instance ID,Mute (abbr.),Mute (in full),String ID (if applicable),Needed digital retuning,Fold
Strings/Violin+sordina_piombo/ordinario/Vn+SP-ord-D#5-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,ord,ordinario,D#5,75.0,mf,2.0,1.0,SP,Piombo,2.0,False,0
Strings/Violin+sordina_piombo/ordinario/Vn+SP-ord-D#6-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,ord,ordinario,D#6,87.0,mf,2.0,0.0,SP,Piombo,1.0,False,1
Strings/Violin+sordina_piombo/ordinario/Vn+SP-ord-D4-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,ord,ordinario,D4,62.0,mf,2.0,3.0,SP,Piombo,4.0,False,2
Strings/Violin+sordina_piombo/ordinario/Vn+SP-ord-D5-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,ord,ordinario,D5,74.0,mf,2.0,1.0,SP,Piombo,2.0,False,1
Strings/Violin+sordina_piombo/ordinario/Vn+SP-ord-D6-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,ord,ordinario,D6,86.0,mf,2.0,0.0,SP,Piombo,1.0,False,0
Strings/Violin+sordina_piombo/ordinario/Vn+SP-ord-E4-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,ord,ordinario,E4,64.0,mf,2.0,2.0,SP,Piombo,3.0,False,2
Strings/Violin+sordina_piombo/ordinario/Vn+SP-ord-E5-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,ord,ordinario,E5,76.0,mf,2.0,1.0,SP,Piombo,2.0,False,0
Strings/Violin+sordina_piombo/ordinario/Vn+SP-ord-E6-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,ord,ordinario,E6,88.0,mf,2.0,0.0,SP,Piombo,1.0,False,3
Strings/Violin+sordina_piombo/ordinario/Vn+SP-ord-F#4-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,ord,ordinario,F#4,66.0,mf,2.0,2.0,SP,Piombo,3.0,False,0
Strings/Violin+sordina_piombo/ordinario/Vn+SP-ord-F#5-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,ord,ordinario,F#5,78.0,mf,2.0,0.0,SP,Piombo,1.0,False,0
Strings/Violin+sordina_piombo/ordinario/Vn+SP-ord-F#6-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,ord,ordinario,F#6,90.0,mf,2.0,0.0,SP,Piombo,1.0,False,1
Strings/Violin+sordina_piombo/ordinario/Vn+SP-ord-F4-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,ord,ordinario,F4,65.0,mf,2.0,2.0,SP,Piombo,3.0,False,1
Strings/Violin+sordina_piombo/ordinario/Vn+SP-ord-F6-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,ord,ordinario,F6,89.0,mf,2.0,0.0,SP,Piombo,1.0,False,1
Strings/Violin+sordina_piombo/ordinario/Vn+SP-ord-G#3-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,ord,ordinario,G#3,56.0,mf,2.0,3.0,SP,Piombo,4.0,False,4
Strings/Violin+sordina_piombo/ordinario/Vn+SP-ord-G#4-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,ord,ordinario,G#4,68.0,mf,2.0,2.0,SP,Piombo,3.0,False,1
Strings/Violin+sordina_piombo/ordinario/Vn+SP-ord-G#5-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,ord,ordinario,G#5,80.0,mf,2.0,0.0,SP,Piombo,1.0,False,0
Strings/Violin+sordina_piombo/ordinario/Vn+SP-ord-G#6-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,ord,ordinario,G#6,92.0,mf,2.0,0.0,SP,Piombo,1.0,False,2
Strings/Violin+sordina_piombo/ordinario/Vn+SP-ord-G3-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,ord,ordinario,G3,55.0,mf,2.0,3.0,SP,Piombo,4.0,False,4
Strings/Violin+sordina_piombo/ordinario/Vn+SP-ord-G4-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,ord,ordinario,G4,67.0,mf,2.0,2.0,SP,Piombo,3.0,False,2
Strings/Violin+sordina_piombo/ordinario/Vn+SP-ord-G5-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,ord,ordinario,G5,79.0,mf,2.0,0.0,SP,Piombo,1.0,False,3
Strings/Violin+sordina_piombo/ordinario/Vn+SP-ord-G6-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,ord,ordinario,G6,91.0,mf,2.0,0.0,SP,Piombo,1.0,False,2
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-A#3-mf-4c-T11u.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,A#3,58.0,mf,2.0,3.0,SP,Piombo,4.0,True,1
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-A#4-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,A#4,70.0,mf,2.0,1.0,SP,Piombo,2.0,False,2
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-A#5-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,A#5,82.0,mf,2.0,0.0,SP,Piombo,1.0,False,3
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-A#6-mf-1c-T24d.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,A#6,94.0,mf,2.0,0.0,SP,Piombo,1.0,True,1
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-A3-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,A3,57.0,mf,2.0,3.0,SP,Piombo,4.0,False,3
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-A4-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,A4,69.0,mf,2.0,2.0,SP,Piombo,3.0,False,0
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-A5-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,A5,81.0,mf,2.0,0.0,SP,Piombo,1.0,False,1
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-A6-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,A6,93.0,mf,2.0,0.0,SP,Piombo,1.0,False,0
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-B3-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,B3,59.0,mf,2.0,3.0,SP,Piombo,4.0,False,4
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-B4-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,B4,71.0,mf,2.0,1.0,SP,Piombo,2.0,False,0
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-B5-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,B5,83.0,mf,2.0,0.0,SP,Piombo,1.0,False,1
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-B6-mf-1c-T18d.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,B6,95.0,mf,2.0,0.0,SP,Piombo,1.0,True,0
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-C#4-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,C#4,61.0,mf,2.0,3.0,SP,Piombo,4.0,False,2
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-C#5-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,C#5,73.0,mf,2.0,1.0,SP,Piombo,2.0,False,0
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-C#6-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,C#6,85.0,mf,2.0,0.0,SP,Piombo,1.0,False,0
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-C4-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,C4,60.0,mf,2.0,3.0,SP,Piombo,4.0,False,0
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-C5-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,C5,72.0,mf,2.0,1.0,SP,Piombo,2.0,False,0
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-C6-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,C6,84.0,mf,2.0,0.0,SP,Piombo,1.0,False,2
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-C7-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,C7,96.0,mf,2.0,0.0,SP,Piombo,1.0,False,3
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-D#4-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,D#4,63.0,mf,2.0,2.0,SP,Piombo,3.0,False,1
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-D#5-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,D#5,75.0,mf,2.0,1.0,SP,Piombo,2.0,False,3
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-D#6-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,D#6,87.0,mf,2.0,0.0,SP,Piombo,1.0,False,0
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-D4-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,D4,62.0,mf,2.0,3.0,SP,Piombo,4.0,False,1
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-D5-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,D5,74.0,mf,2.0,1.0,SP,Piombo,2.0,False,1
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-D6-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,D6,86.0,mf,2.0,0.0,SP,Piombo,1.0,False,0
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-E4-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,E4,64.0,mf,2.0,2.0,SP,Piombo,3.0,False,2
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-E5-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,E5,76.0,mf,2.0,1.0,SP,Piombo,2.0,False,2
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-E6-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,E6,88.0,mf,2.0,0.0,SP,Piombo,1.0,False,2
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-F#4-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,F#4,66.0,mf,2.0,2.0,SP,Piombo,3.0,False,2
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-F#5-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,F#5,78.0,mf,2.0,0.0,SP,Piombo,1.0,False,3
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-F#6-mf-1c-T21d.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,F#6,90.0,mf,2.0,0.0,SP,Piombo,1.0,True,1
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-F4-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,F4,65.0,mf,2.0,2.0,SP,Piombo,3.0,False,2
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-F5-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,F5,77.0,mf,2.0,0.0,SP,Piombo,1.0,False,1
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-F6-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,F6,89.0,mf,2.0,0.0,SP,Piombo,1.0,False,1
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-G#3-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,G#3,56.0,mf,2.0,3.0,SP,Piombo,4.0,False,0
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-G#4-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,G#4,68.0,mf,2.0,2.0,SP,Piombo,3.0,False,2
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-G#5-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,G#5,80.0,mf,2.0,0.0,SP,Piombo,1.0,False,2
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-G#6-mf-1c-T14d.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,G#6,92.0,mf,2.0,0.0,SP,Piombo,1.0,True,2
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-G3-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,G3,55.0,mf,2.0,3.0,SP,Piombo,4.0,False,4
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-G4-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,G4,67.0,mf,2.0,2.0,SP,Piombo,3.0,False,2
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-G5-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,G5,79.0,mf,2.0,0.0,SP,Piombo,1.0,False,0
Strings/Violin+sordina_piombo/tremolo/Vn+SP-trem-G6-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,trem,tremolo,G6,91.0,mf,2.0,0.0,SP,Piombo,1.0,False,3
Strings/Violin/artificial_harmonic/Vn-art_harm-A#5-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,A#5,82.0,mf,2.0,3.0,N,None,4.0,False,2
Strings/Violin/artificial_harmonic/Vn-art_harm-A#6-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,A#6,94.0,mf,2.0,1.0,N,None,2.0,False,1
Strings/Violin/artificial_harmonic/Vn-art_harm-A#6-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,A#6,94.0,mf,2.0,2.0,N,None,3.0,False,1
Strings/Violin/artificial_harmonic/Vn-art_harm-A#7-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,A#7,106.0,mf,2.0,0.0,N,None,1.0,False,2
Strings/Violin/artificial_harmonic/Vn-art_harm-A5-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,A5,81.0,mf,2.0,3.0,N,None,4.0,False,0
Strings/Violin/artificial_harmonic/Vn-art_harm-A6-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,A6,93.0,mf,2.0,1.0,N,None,2.0,False,3
Strings/Violin/artificial_harmonic/Vn-art_harm-A6-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,A6,93.0,mf,2.0,2.0,N,None,3.0,False,1
Strings/Violin/artificial_harmonic/Vn-art_harm-A7-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,A7,105.0,mf,2.0,0.0,N,None,1.0,False,2
Strings/Violin/artificial_harmonic/Vn-art_harm-A7-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,A7,105.0,mf,2.0,1.0,N,None,2.0,False,0
Strings/Violin/artificial_harmonic/Vn-art_harm-B5-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,B5,83.0,mf,2.0,3.0,N,None,4.0,False,0
Strings/Violin/artificial_harmonic/Vn-art_harm-B6-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,B6,95.0,mf,2.0,1.0,N,None,2.0,False,2
Strings/Violin/artificial_harmonic/Vn-art_harm-B6-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,B6,95.0,mf,2.0,2.0,N,None,3.0,False,0
Strings/Violin/artificial_harmonic/Vn-art_harm-B7-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,B7,107.0,mf,2.0,0.0,N,None,1.0,False,3
Strings/Violin/artificial_harmonic/Vn-art_harm-C#6-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,C#6,85.0,mf,2.0,3.0,N,None,4.0,False,2
Strings/Violin/artificial_harmonic/Vn-art_harm-C#7-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,C#7,97.0,mf,2.0,1.0,N,None,2.0,False,1
Strings/Violin/artificial_harmonic/Vn-art_harm-C#7-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,C#7,97.0,mf,2.0,2.0,N,None,3.0,False,2
Strings/Violin/artificial_harmonic/Vn-art_harm-C6-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,C6,84.0,mf,2.0,3.0,N,None,4.0,False,0
Strings/Violin/artificial_harmonic/Vn-art_harm-C7-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,C7,96.0,mf,2.0,1.0,N,None,2.0,False,3
Strings/Violin/artificial_harmonic/Vn-art_harm-C7-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,C7,96.0,mf,2.0,2.0,N,None,3.0,False,2
Strings/Violin/artificial_harmonic/Vn-art_harm-D#6-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,D#6,87.0,mf,2.0,2.0,N,None,3.0,False,3
Strings/Violin/artificial_harmonic/Vn-art_harm-D#6-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,D#6,87.0,mf,2.0,3.0,N,None,4.0,False,1
Strings/Violin/artificial_harmonic/Vn-art_harm-D#7-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,D#7,99.0,mf,2.0,1.0,N,None,2.0,False,2
Strings/Violin/artificial_harmonic/Vn-art_harm-D#7-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,D#7,99.0,mf,2.0,2.0,N,None,3.0,False,2
Strings/Violin/artificial_harmonic/Vn-art_harm-D6-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,D6,86.0,mf,2.0,2.0,N,None,3.0,False,1
Strings/Violin/artificial_harmonic/Vn-art_harm-D6-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,D6,86.0,mf,2.0,3.0,N,None,4.0,False,3
Strings/Violin/artificial_harmonic/Vn-art_harm-D7-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,D7,98.0,mf,2.0,1.0,N,None,2.0,False,1
Strings/Violin/artificial_harmonic/Vn-art_harm-D7-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,D7,98.0,mf,2.0,2.0,N,None,3.0,False,2
Strings/Violin/artificial_harmonic/Vn-art_harm-E6-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,E6,88.0,mf,2.0,2.0,N,None,3.0,False,2
Strings/Violin/artificial_harmonic/Vn-art_harm-E6-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,E6,88.0,mf,2.0,3.0,N,None,4.0,False,1
Strings/Violin/artificial_harmonic/Vn-art_harm-E7-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,E7,100.0,mf,2.0,0.0,N,None,1.0,False,0
Strings/Violin/artificial_harmonic/Vn-art_harm-E7-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,E7,100.0,mf,2.0,1.0,N,None,2.0,False,0
Strings/Violin/artificial_harmonic/Vn-art_harm-F#6-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,F#6,90.0,mf,2.0,2.0,N,None,3.0,False,0
Strings/Violin/artificial_harmonic/Vn-art_harm-F#6-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,F#6,90.0,mf,2.0,3.0,N,None,4.0,False,1
Strings/Violin/artificial_harmonic/Vn-art_harm-F#7-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,F#7,102.0,mf,2.0,0.0,N,None,1.0,False,0
Strings/Violin/artificial_harmonic/Vn-art_harm-F#7-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,F#7,102.0,mf,2.0,1.0,N,None,2.0,False,2
Strings/Violin/artificial_harmonic/Vn-art_harm-F6-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,F6,89.0,mf,2.0,2.0,N,None,3.0,False,2
Strings/Violin/artificial_harmonic/Vn-art_harm-F6-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,F6,89.0,mf,2.0,3.0,N,None,4.0,False,0
Strings/Violin/artificial_harmonic/Vn-art_harm-F7-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,F7,101.0,mf,2.0,0.0,N,None,1.0,False,0
Strings/Violin/artificial_harmonic/Vn-art_harm-F7-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,F7,101.0,mf,2.0,1.0,N,None,2.0,False,2
Strings/Violin/artificial_harmonic/Vn-art_harm-G#5-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,G#5,80.0,mf,2.0,3.0,N,None,4.0,False,1
Strings/Violin/artificial_harmonic/Vn-art_harm-G#6-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,G#6,92.0,mf,2.0,2.0,N,None,3.0,False,1
Strings/Violin/artificial_harmonic/Vn-art_harm-G#6-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,G#6,92.0,mf,2.0,3.0,N,None,4.0,False,0
Strings/Violin/artificial_harmonic/Vn-art_harm-G#7-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,G#7,104.0,mf,2.0,0.0,N,None,1.0,False,1
Strings/Violin/artificial_harmonic/Vn-art_harm-G#7-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,G#7,104.0,mf,2.0,1.0,N,None,2.0,False,2
Strings/Violin/artificial_harmonic/Vn-art_harm-G5-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,G5,79.0,mf,2.0,3.0,N,None,4.0,False,2
Strings/Violin/artificial_harmonic/Vn-art_harm-G6-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,G6,91.0,mf,2.0,2.0,N,None,3.0,False,0
Strings/Violin/artificial_harmonic/Vn-art_harm-G6-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,G6,91.0,mf,2.0,3.0,N,None,4.0,False,0
Strings/Violin/artificial_harmonic/Vn-art_harm-G7-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,G7,103.0,mf,2.0,0.0,N,None,1.0,False,3
Strings/Violin/artificial_harmonic/Vn-art_harm-G7-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,art_harm,artificial_harmonic,G7,103.0,mf,2.0,1.0,N,None,2.0,False,2
Strings/Violin/artificial_harmonic_tremolo/Vn-art_harm_trem-A#5-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,art_harm_trem,artificial_harmonic_tremolo,A#5,82.0,mf,2.0,3.0,N,None,4.0,False,1
Strings/Violin/artificial_harmonic_tremolo/Vn-art_harm_trem-A#6-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,art_harm_trem,artificial_harmonic_tremolo,A#6,94.0,mf,2.0,1.0,N,None,2.0,False,1
Strings/Violin/artificial_harmonic_tremolo/Vn-art_harm_trem-A#6-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,art_harm_trem,artificial_harmonic_tremolo,A#6,94.0,mf,2.0,2.0,N,None,3.0,False,0
Strings/Violin/artificial_harmonic_tremolo/Vn-art_harm_trem-A#7-mf-1c-N.wav,Strings,Violin Family,Vn,Violin,art_harm_trem,artificial_harmonic_tremolo,A#7,106.0,mf,2.0,0.0,N,None,1.0,False,0
Strings/Violin/artificial_harmonic_tremolo/Vn-art_harm_trem-A#7-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,art_harm_trem,artificial_harmonic_tremolo,A#7,106.0,mf,2.0,1.0,N,None,2.0,False,3
Strings/Violin/artificial_harmonic_tremolo/Vn-art_harm_trem-A5-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,art_harm_trem,artificial_harmonic_tremolo,A5,81.0,mf,2.0,3.0,N,None,4.0,False,1
Strings/Violin/artificial_harmonic_tremolo/Vn-art_harm_trem-A6-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,art_harm_trem,artificial_harmonic_tremolo,A6,93.0,mf,2.0,1.0,N,None,2.0,False,3
Strings/Violin/artificial_harmonic_tremolo/Vn-art_harm_trem-A6-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,art_harm_trem,artificial_harmonic_tremolo,A6,93.0,mf,2.0,2.0,N,None,3.0,False,1
Strings/Violin/artificial_harmonic_tremolo/Vn-art_harm_trem-A7-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,art_harm_trem,artificial_harmonic_tremolo,A7,105.0,mf,2.0,1.0,N,None,2.0,False,0
Strings/Violin/artificial_harmonic_tremolo/Vn-art_harm_trem-B5-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,art_harm_trem,artificial_harmonic_tremolo,B5,83.0,mf,2.0,3.0,N,None,4.0,False,2
Strings/Violin/artificial_harmonic_tremolo/Vn-art_harm_trem-B6-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,art_harm_trem,artificial_harmonic_tremolo,B6,95.0,mf,2.0,1.0,N,None,2.0,False,0
Strings/Violin/artificial_harmonic_tremolo/Vn-art_harm_trem-B6-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,art_harm_trem,artificial_harmonic_tremolo,B6,95.0,mf,2.0,2.0,N,None,3.0,False,1
Strings/Violin/artificial_harmonic_tremolo/Vn-art_harm_trem-C#6-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,art_harm_trem,artificial_harmonic_tremolo,C#6,85.0,mf,2.0,3.0,N,None,4.0,False,0
Strings/Violin/artificial_harmonic_tremolo/Vn-art_harm_trem-C#7-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,art_harm_trem,artificial_harmonic_tremolo,C#7,97.0,mf,2.0,1.0,N,None,2.0,False,1
Strings/Violin/artificial_harmonic_tremolo/Vn-art_harm_trem-C#7-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,art_harm_trem,artificial_harmonic_tremolo,C#7,97.0,mf,2.0,2.0,N,None,3.0,False,0
Strings/Violin/artificial_harmonic_tremolo/Vn-art_harm_trem-C6-mf-4c-N.wav,Strings,Violin Family,Vn,Violin,art_harm_trem,artificial_harmonic_tremolo,C6,84.0,mf,2.0,3.0,N,None,4.0,False,1
Strings/Violin/artificial_harmonic_tremolo/Vn-art_harm_trem-C7-mf-2c-N.wav,Strings,Violin Family,Vn,Violin,art_harm_trem,artificial_harmonic_tremolo,C7,96.0,mf,2.0,1.0,N,None,2.0,False,0
Strings/Violin/artificial_harmonic_tremolo/Vn-art_harm_trem-C7-mf-3c-N.wav,Strings,Violin Family,Vn,Violin,art_harm_trem,artificial_harmonic_tremolo,C7,96.0,mf,2.0,2.0,N,None,3.0,False,2
